"","surface","name","value","category","value.resc","category.focal"
"1985","urban.water.agric.opend","Feature5",1,"opend",0,"opend"
"1986","urban.water.beach.opend","Feature1",1,"all_else",-2499,"opend"
"1987","urban.water.beach.opend","Feature2",12.504333384014,"urban",-2487.49566661599,"opend"
"1988","urban.water.beach.opend","Feature3",86.1432525667292,"water",-2413.85674743327,"opend"
"1989","urban.water.beach.opend","Feature4",616.796747558229,"beach",-1883.20325244177,"opend"
"1990","urban.water.beach.opend","Feature5",2500,"opend",0,"opend"
"1991","urban.water.scrub.opend","Feature1",0.999999999999545,"all_else",-984.851503428328,"opend"
"1992","urban.water.scrub.opend","Feature2",41.6313017155462,"urban",-944.220201712782,"opend"
"1993","urban.water.scrub.opend","Feature3",1080.26985308992,"water",94.4183496615919,"opend"
"1994","urban.water.scrub.opend","Feature4",2500,"scrub",1514.14849657167,"opend"
"1995","urban.water.scrub.opend","Feature5",985.851503428328,"opend",0,"opend"
"1996","urban.water.fixed.opend","Feature1",0.999999999999545,"all_else",-98.8622107995698,"opend"
"1997","urban.water.fixed.opend","Feature2",2500,"urban",2400.13778920043,"opend"
"1998","urban.water.fixed.opend","Feature3",1.01686970840319,"water",-98.8453410911661,"opend"
"1999","urban.water.fixed.opend","Feature4",533.794746872805,"trees",433.932536073236,"opend"
"2000","urban.water.fixed.opend","Feature5",99.8622107995693,"opend",0,"opend"
"2001","urban.agric.beach.opend","Feature1",2041.93707774645,"all_else",-25.38584060515,"opend"
"2002","urban.agric.beach.opend","Feature2",1,"urban",-2066.3229183516,"opend"
"2003","urban.agric.beach.opend","Feature3",784.629573792591,"agric",-1282.69334455901,"opend"
"2004","urban.agric.beach.opend","Feature4",2500,"beach",432.6770816484,"opend"
"2005","urban.agric.beach.opend","Feature5",2067.3229183516,"opend",0,"opend"
"2006","urban.agric.scrub.opend","Feature1",1,"all_else",-986.500837646583,"opend"
"2007","urban.agric.scrub.opend","Feature2",46.0576675281877,"urban",-941.443170118395,"opend"
"2008","urban.agric.scrub.opend","Feature3",230.020145882286,"agric",-757.480691764297,"opend"
"2009","urban.agric.scrub.opend","Feature4",2500,"scrub",1512.49916235342,"opend"
"2010","urban.agric.scrub.opend","Feature5",987.500837646583,"opend",0,"opend"
"2011","urban.agric.fixed.opend","Feature1",1,"all_else",-1508.78033929339,"opend"
"2012","urban.agric.fixed.opend","Feature2",2500,"urban",990.21966070661,"opend"
"2013","urban.agric.fixed.opend","Feature3",974.413525871589,"agric",-535.366813421801,"opend"
"2014","urban.agric.fixed.opend","Feature4",2240.93712629217,"trees",731.15678699878,"opend"
"2015","urban.agric.fixed.opend","Feature5",1509.78033929339,"opend",0,"opend"
"2016","urban.beach.scrub.opend","Feature1",1,"all_else",-1090.55238105857,"opend"
"2017","urban.beach.scrub.opend","Feature2",2500,"urban",1408.44761894143,"opend"
"2018","urban.beach.scrub.opend","Feature3",568.204780743226,"beach",-523.347600315344,"opend"
"2019","urban.beach.scrub.opend","Feature4",54.7799001820476,"scrub",-1036.77248087652,"opend"
"2020","urban.beach.scrub.opend","Feature5",1091.55238105857,"opend",0,"opend"
"2021","urban.beach.fixed.opend","Feature1",1,"all_else",-2499,"opend"
"2022","urban.beach.fixed.opend","Feature2",2019.81420936754,"urban",-480.18579063246,"opend"
"2023","urban.beach.fixed.opend","Feature3",1864.02480540934,"beach",-635.97519459066,"opend"
"2024","urban.beach.fixed.opend","Feature4",2123.96855711566,"trees",-376.03144288434,"opend"
"2025","urban.beach.fixed.opend","Feature5",2500,"opend",0,"opend"
"2026","urban.scrub.fixed.opend","Feature1",1,"all_else",-125.244511511363,"opend"
"2027","urban.scrub.fixed.opend","Feature2",1019.48666658788,"urban",893.242155076517,"opend"
"2028","urban.scrub.fixed.opend","Feature3",2500,"scrub",2373.75548848864,"opend"
"2029","urban.scrub.fixed.opend","Feature4",49.459603272453,"trees",-76.78490823891,"opend"
"2030","urban.scrub.fixed.opend","Feature5",126.244511511363,"opend",0,"opend"
"2031","water.agric.beach.opend","Feature1",1,"all_else",-2499,"opend"
"2032","water.agric.beach.opend","Feature2",498.819221605002,"water",-2001.180778395,"opend"
"2033","water.agric.beach.opend","Feature3",1889.81769646331,"agric",-610.18230353669,"opend"
"2034","water.agric.beach.opend","Feature4",644.583757077773,"beach",-1855.41624292223,"opend"
"2035","water.agric.beach.opend","Feature5",2500,"opend",0,"opend"
"2036","water.agric.scrub.opend","Feature1",1,"all_else",-979.881359202888,"opend"
"2037","water.agric.scrub.opend","Feature2",828.841793487216,"water",-152.039565715672,"opend"
"2038","water.agric.scrub.opend","Feature3",365.510263753712,"agric",-615.371095449176,"opend"
"2039","water.agric.scrub.opend","Feature4",2500,"scrub",1519.11864079711,"opend"
"2040","water.agric.scrub.opend","Feature5",980.881359202888,"opend",0,"opend"
"2041","water.agric.fixed.opend","Feature1",1,"all_else",-167.973504211813,"opend"
"2042","water.agric.fixed.opend","Feature2",2500,"water",2331.02649578819,"opend"
"2043","water.agric.fixed.opend","Feature3",324.260679550875,"agric",155.287175339062,"opend"
"2044","water.agric.fixed.opend","Feature4",1527.46932488112,"trees",1358.49582066931,"opend"
"2045","water.agric.fixed.opend","Feature5",168.973504211813,"opend",0,"opend"
"2046","water.beach.scrub.opend","Feature1",1,"all_else",-523.613415444482,"opend"
"2047","water.beach.scrub.opend","Feature2",2500,"water",1975.38658455552,"opend"
"2048","water.beach.scrub.opend","Feature3",131.307828646577,"beach",-393.305586797905,"opend"
"2049","water.beach.scrub.opend","Feature4",703.484822794328,"scrub",178.871407349846,"opend"
"2050","water.beach.scrub.opend","Feature5",524.613415444482,"opend",0,"opend"
"2051","water.beach.fixed.opend","Feature1",4.04775540771016,"all_else",-2203.72829398113,"opend"
"2052","water.beach.fixed.opend","Feature2",1,"water",-2206.77604938884,"opend"
"2053","water.beach.fixed.opend","Feature3",2157.14093151795,"beach",-50.6351178708901,"opend"
"2054","water.beach.fixed.opend","Feature4",2500,"trees",292.22395061116,"opend"
"2055","water.beach.fixed.opend","Feature5",2207.77604938884,"opend",0,"opend"
"2056","water.scrub.fixed.opend","Feature1",1,"all_else",-910.19246342673,"opend"
"2057","water.scrub.fixed.opend","Feature2",564.066472724142,"water",-347.125990702588,"opend"
"2058","water.scrub.fixed.opend","Feature3",2500,"scrub",1588.80753657327,"opend"
"2059","water.scrub.fixed.opend","Feature4",109.075763948432,"trees",-802.116699478298,"opend"
"2060","water.scrub.fixed.opend","Feature5",911.19246342673,"opend",0,"opend"
"2061","agric.beach.scrub.opend","Feature1",1,"all_else",-1523.11113862599,"opend"
"2062","agric.beach.scrub.opend","Feature2",468.217410655451,"agric",-1055.89372797054,"opend"
"2063","agric.beach.scrub.opend","Feature3",685.941419807941,"beach",-838.169718818049,"opend"
"2064","agric.beach.scrub.opend","Feature4",2500,"scrub",975.88886137401,"opend"
"2065","agric.beach.scrub.opend","Feature5",1524.11113862599,"opend",0,"opend"
"2066","agric.beach.fixed.opend","Feature1",1,"all_else",-224.974466706095,"opend"
"2067","agric.beach.fixed.opend","Feature2",585.44788028429,"agric",359.473413578195,"opend"
"2068","agric.beach.fixed.opend","Feature3",2500,"beach",2274.02553329391,"opend"
"2069","agric.beach.fixed.opend","Feature4",340.929299221671,"trees",114.954832515576,"opend"
"2070","agric.beach.fixed.opend","Feature5",225.974466706095,"opend",0,"opend"
"2071","agric.scrub.fixed.opend","Feature1",1,"all_else",-312.842390034289,"opend"
"2072","agric.scrub.fixed.opend","Feature2",2500,"agric",2186.15760996571,"opend"
"2073","agric.scrub.fixed.opend","Feature3",1004.10262263251,"scrub",690.260232598221,"opend"
"2074","agric.scrub.fixed.opend","Feature4",2357.53427506378,"trees",2043.69188502949,"opend"
"2075","agric.scrub.fixed.opend","Feature5",313.842390034289,"opend",0,"opend"
"2076","beach.scrub.fixed.opend","Feature1",1,"all_else",-1823.16741515413,"opend"
"2077","beach.scrub.fixed.opend","Feature2",2500,"beach",675.83258484587,"opend"
"2078","beach.scrub.fixed.opend","Feature3",1526.3636431723,"scrub",-297.80377198183,"opend"
"2079","beach.scrub.fixed.opend","Feature4",1018.98743305358,"trees",-805.17998210055,"opend"
"2080","beach.scrub.fixed.opend","Feature5",1824.16741515413,"opend",0,"opend"
"2081","urban.water.agric.beach.opend","Feature1",144.801955618004,"all_else",-11.335876033814,"opend"
"2082","urban.water.agric.beach.opend","Feature2",1,"urban",-155.137831651818,"opend"
"2083","urban.water.agric.beach.opend","Feature3",2500,"water",2343.86216834818,"opend"
"2084","urban.water.agric.beach.opend","Feature4",55.951782374299,"agric",-100.186049277519,"opend"
"2085","urban.water.agric.beach.opend","Feature5",1224.8881211646,"beach",1068.75028951278,"opend"
"2086","urban.water.agric.beach.opend","Feature6",156.137831651818,"opend",0,"opend"
"2087","urban.water.agric.scrub.opend","Feature1",1,"all_else",-836.424652382563,"opend"
"2088","urban.water.agric.scrub.opend","Feature2",41.5783188917731,"urban",-795.84633349079,"opend"
"2089","urban.water.agric.scrub.opend","Feature3",516.400610385061,"water",-321.024041997502,"opend"
"2090","urban.water.agric.scrub.opend","Feature4",191.740629227927,"agric",-645.684023154636,"opend"
"2091","urban.water.agric.scrub.opend","Feature5",2500,"scrub",1662.57534761744,"opend"
"2092","urban.water.agric.scrub.opend","Feature6",837.424652382563,"opend",0,"opend"
"2093","urban.water.agric.fixed.opend","Feature1",0.999999999999545,"all_else",-1146.40591882776,"opend"
"2094","urban.water.agric.fixed.opend","Feature2",2123.70530051023,"urban",976.29938168247,"opend"
"2095","urban.water.agric.fixed.opend","Feature3",2500,"water",1352.59408117224,"opend"
"2096","urban.water.agric.fixed.opend","Feature4",198.015312286745,"agric",-949.390606541015,"opend"
"2097","urban.water.agric.fixed.opend","Feature5",2232.62411368233,"trees",1085.21819485457,"opend"
"2098","urban.water.agric.fixed.opend","Feature6",1147.40591882776,"opend",0,"opend"
"2099","urban.water.beach.scrub.opend","Feature1",1.00000000000045,"all_else",-1869.00319948424,"opend"
"2100","urban.water.beach.scrub.opend","Feature2",5.44940788708118,"urban",-1864.55379159716,"opend"
"2101","urban.water.beach.scrub.opend","Feature3",2329.51258488373,"water",459.50938539949,"opend"
"2102","urban.water.beach.scrub.opend","Feature4",458.94691681784,"beach",-1411.0562826664,"opend"
"2103","urban.water.beach.scrub.opend","Feature5",2500,"scrub",629.99680051576,"opend"
"2104","urban.water.beach.scrub.opend","Feature6",1870.00319948424,"opend",0,"opend"
"2105","urban.water.beach.fixed.opend","Feature1",1,"all_else",-1883.62449361147,"opend"
"2106","urban.water.beach.fixed.opend","Feature2",1181.73577703306,"urban",-702.88871657841,"opend"
"2107","urban.water.beach.fixed.opend","Feature3",1274.59015265839,"water",-610.03434095308,"opend"
"2108","urban.water.beach.fixed.opend","Feature4",2108.93048673413,"beach",224.30599312266,"opend"
"2109","urban.water.beach.fixed.opend","Feature5",2500,"trees",615.37550638853,"opend"
"2110","urban.water.beach.fixed.opend","Feature6",1884.62449361147,"opend",0,"opend"
"2111","urban.water.scrub.fixed.opend","Feature1",1,"all_else",-133.111300050344,"opend"
"2112","urban.water.scrub.fixed.opend","Feature2",1091.54808915179,"urban",957.436789101446,"opend"
"2113","urban.water.scrub.fixed.opend","Feature3",87.5594160467481,"water",-46.5518840035959,"opend"
"2114","urban.water.scrub.fixed.opend","Feature4",2500,"scrub",2365.88869994966,"opend"
"2115","urban.water.scrub.fixed.opend","Feature5",52.2940215856956,"trees",-81.8172784646484,"opend"
"2116","urban.water.scrub.fixed.opend","Feature6",134.111300050344,"opend",0,"opend"
"2117","urban.agric.beach.scrub.opend","Feature1",1,"all_else",-1593.29037925305,"opend"
"2118","urban.agric.beach.scrub.opend","Feature2",17.1255354028995,"urban",-1577.16484385015,"opend"
"2119","urban.agric.beach.scrub.opend","Feature3",461.023853325201,"agric",-1133.26652592785,"opend"
"2120","urban.agric.beach.scrub.opend","Feature4",703.854746499955,"beach",-890.435632753095,"opend"
"2121","urban.agric.beach.scrub.opend","Feature5",2500,"scrub",905.70962074695,"opend"
"2122","urban.agric.beach.scrub.opend","Feature6",1594.29037925305,"opend",0,"opend"
"2123","urban.agric.beach.fixed.opend","Feature1",1,"all_else",-2499,"opend"
"2124","urban.agric.beach.fixed.opend","Feature2",2000.93340252196,"urban",-499.06659747804,"opend"
"2125","urban.agric.beach.fixed.opend","Feature3",4.72853349705611,"agric",-2495.27146650294,"opend"
"2126","urban.agric.beach.fixed.opend","Feature4",2135.03354628163,"beach",-364.96645371837,"opend"
"2127","urban.agric.beach.fixed.opend","Feature5",1624.04600230448,"trees",-875.95399769552,"opend"
"2128","urban.agric.beach.fixed.opend","Feature6",2500,"opend",0,"opend"
"2129","urban.agric.scrub.fixed.opend","Feature1",1,"all_else",-973.344995178473,"opend"
"2130","urban.agric.scrub.fixed.opend","Feature2",223.455491681363,"urban",-750.88950349711,"opend"
"2131","urban.agric.scrub.fixed.opend","Feature3",2500,"agric",1525.65500482153,"opend"
"2132","urban.agric.scrub.fixed.opend","Feature4",1612.12726540096,"scrub",637.782270222487,"opend"
"2133","urban.agric.scrub.fixed.opend","Feature5",650.153113996339,"trees",-324.191881182134,"opend"
"2134","urban.agric.scrub.fixed.opend","Feature6",974.344995178473,"opend",0,"opend"
"2135","urban.beach.scrub.fixed.opend","Feature1",1,"all_else",-2229.75676478382,"opend"
"2136","urban.beach.scrub.fixed.opend","Feature2",482.736512936202,"urban",-1748.02025184762,"opend"
"2137","urban.beach.scrub.fixed.opend","Feature3",1950.73706619572,"beach",-280.0196985881,"opend"
"2138","urban.beach.scrub.fixed.opend","Feature4",320.114607966026,"scrub",-1910.64215681779,"opend"
"2139","urban.beach.scrub.fixed.opend","Feature5",2500,"trees",269.24323521618,"opend"
"2140","urban.beach.scrub.fixed.opend","Feature6",2230.75676478382,"opend",0,"opend"
"2141","water.agric.beach.scrub.opend","Feature1",1,"all_else",-1475.90642376543,"opend"
"2142","water.agric.beach.scrub.opend","Feature2",1277.82482235575,"water",-199.08160140968,"opend"
"2143","water.agric.beach.scrub.opend","Feature3",460.592486484313,"agric",-1016.31393728112,"opend"
"2144","water.agric.beach.scrub.opend","Feature4",680.363895919539,"beach",-796.542527845891,"opend"
"2145","water.agric.beach.scrub.opend","Feature5",2500,"scrub",1023.09357623457,"opend"
"2146","water.agric.beach.scrub.opend","Feature6",1476.90642376543,"opend",0,"opend"
"2147","water.agric.beach.fixed.opend","Feature1",1.81569951835991,"all_else",-127.817509084271,"opend"
"2148","water.agric.beach.fixed.opend","Feature2",2500,"water",2370.36679139737,"opend"
"2149","water.agric.beach.fixed.opend","Feature3",247.417807248912,"agric",117.784598646281,"opend"
"2150","water.agric.beach.fixed.opend","Feature4",1,"beach",-128.633208602631,"opend"
"2151","water.agric.beach.fixed.opend","Feature5",1157.02673142898,"trees",1027.39352282635,"opend"
"2152","water.agric.beach.fixed.opend","Feature6",129.633208602631,"opend",0,"opend"
"2153","water.agric.scrub.fixed.opend","Feature1",2.00178470792252,"all_else",-218.096948260072,"opend"
"2154","water.agric.scrub.fixed.opend","Feature2",1,"water",-219.098732967995,"opend"
"2155","water.agric.scrub.fixed.opend","Feature3",2500,"agric",2279.901267032,"opend"
"2156","water.agric.scrub.fixed.opend","Feature4",760.734919327961,"scrub",540.636186359966,"opend"
"2157","water.agric.scrub.fixed.opend","Feature5",2136.63240225426,"trees",1916.53366928626,"opend"
"2158","water.agric.scrub.fixed.opend","Feature6",220.098732967995,"opend",0,"opend"
"2159","water.beach.scrub.fixed.opend","Feature1",1,"all_else",-1769.37921014384,"opend"
"2160","water.beach.scrub.fixed.opend","Feature2",2363.51687439921,"water",593.13766425537,"opend"
"2161","water.beach.scrub.fixed.opend","Feature3",2500,"beach",729.62078985616,"opend"
"2162","water.beach.scrub.fixed.opend","Feature4",1720.8277712935,"scrub",-49.55143885034,"opend"
"2163","water.beach.scrub.fixed.opend","Feature5",1092.59566143185,"trees",-677.78354871199,"opend"
"2164","water.beach.scrub.fixed.opend","Feature6",1770.37921014384,"opend",0,"opend"
"2165","agric.beach.scrub.fixed.opend","Feature1",1,"all_else",-2361.9976359518,"opend"
"2166","agric.beach.scrub.fixed.opend","Feature2",991.48270051785,"agric",-1371.51493543395,"opend"
"2167","agric.beach.scrub.fixed.opend","Feature3",2500,"beach",137.0023640482,"opend"
"2168","agric.beach.scrub.fixed.opend","Feature4",2365.07031119851,"scrub",2.07267524670988,"opend"
"2169","agric.beach.scrub.fixed.opend","Feature5",1403.18844249017,"trees",-959.80919346163,"opend"
"2170","agric.beach.scrub.fixed.opend","Feature6",2362.9976359518,"opend",0,"opend"
"2171","urban.water.agric.beach.scrub.opend","Feature1",1,"all_else",-1500.08032035868,"opend"
